scorer,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200,DLC_Resnet50_2024-11-18 OFTNov18shuffle1_snapshot_200
bodyparts,Nose,Nose,Nose,Head,Head,Head,MainBody,MainBody,MainBody,Butt,Butt,Butt,TailTip,TailTip,TailTip
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
8037,900.004,471.79593,0.38464665,892.22797,487.09903,0.6092142,882.9045,508.92294,0.85889274,851.2297,517.73254,0.59083503,820.9961,450.70236,0.9467609
8038,896.63165,469.26498,0.424734,892.13275,483.387,0.65124255,882.9045,504.14038,0.7340018,852.46265,516.92535,0.5184354,819.29865,452.05154,0.985691
8039,896.35846,469.26498,0.44481754,892.13275,483.387,0.6298149,882.9045,504.14038,0.7880079,852.46265,515.826,0.5740266,818.1741,452.72385,0.93804526
8040,895.73676,469.26498,0.4432256,890.59326,483.387,0.5928874,880.8382,504.14038,0.8049471,852.46265,515.01245,0.65857637,818.0783,452.72385,0.92335254
8041,895.3834,470.3806,0.5259697,889.27155,485.29224,0.6386991,879.3616,505.3306,0.8479242,850.05023,515.01245,0.67826426,817.9623,452.72385,0.93181616
8042,895.165,471.5139,0.55250293,888.37427,488.47278,0.6131419,876.192,506.4802,0.877856,847.897,514.9377,0.68414664,817.83997,452.48746,0.9383983
8043,893.28894,471.5139,0.5323223,880.95605,488.47278,0.6512773,869.83746,506.97607,0.8913511,841.9263,514.9377,0.7462698,817.71484,452.3464,0.94867444
8044,889.97235,471.5139,0.46647084,877.3604,488.47278,0.76974326,864.70166,506.97607,0.83515954,834.8069,514.81195,0.7347406,817.6238,451.85745,0.95432127
8045,884.6451,470.78516,0.6277535,876.3712,484.69366,0.8549995,862.39734,506.97607,0.87848365,831.773,514.92847,0.775023,817.6238,451.22443,0.9746697
8046,881.81036,468.05853,0.7121296,875.2786,482.53177,0.8512854,861.328,506.04858,0.83004236,831.1614,514.92847,0.75781274,817.6842,451.05664,0.964584
8047,877.8257,466.83505,0.7076385,871.64465,481.6361,0.85024816,859.67017,504.54614,0.8957946,830.6605,514.92847,0.6849387,817.6842,451.05664,0.98112255
8048,869.3992,461.31662,0.79964,867.2287,478.01526,0.9297054,856.89124,502.7283,0.9157243,827.8655,515.0381,0.6881555,817.31885,451.04492,0.9801729
8049,861.2771,457.07672,0.75323486,862.4145,475.74866,0.8531732,854.14526,501.97763,0.8824784,827.8655,515.62164,0.6182741,817.15955,451.05664,0.96561706
8050,857.43225,457.07672,0.6909869,855.4487,469.83423,0.7402331,852.1526,499.21313,0.8790373,827.8655,515.6874,0.61429554,817.04926,451.04492,0.9422934
8051,850.87115,452.2996,0.65411323,854.33685,464.9219,0.6650571,849.7088,496.60403,0.7560362,828.1068,517.5074,0.5665438,815.44415,451.1872,0.86818635
8052,842.17554,449.42282,0.7320895,844.3301,460.34766,0.60026747,847.9931,490.883,0.71973425,830.1014,517.5074,0.4530456,813.81775,451.2977,0.7231836
8053,833.08844,434.22916,0.8785225,840.26874,452.0504,0.75965685,845.961,483.51154,0.71618855,835.47864,517.5074,0.36873835,803.791,465.69388,0.7964308
8054,826.9283,428.22095,0.947708,836.3437,446.44382,0.8536289,845.7013,477.97742,0.7971782,837.3039,512.5156,0.23313008,796.5968,489.64783,0.42445835
8055,823.79425,419.55188,0.986114,831.4574,438.461,0.829531,840.14,469.28,0.77784634,844.3189,511.90262,0.83598,784.51074,530.9745,0.7346103
8056,818.8175,415.07462,0.97598886,827.34467,434.1824,0.8694774,838.2988,464.0098,0.85898817,844.3189,506.7724,0.83320475,782.1515,531.8083,0.8232135
8057,810.3002,410.55075,0.9759546,820.37054,427.17538,0.8411761,833.41437,457.7303,0.7741093,844.3189,499.15002,0.84057945,782.1515,532.2077,0.88379633
8058,806.74646,402.32007,0.99848723,815.7612,420.7189,0.8338652,828.9186,449.73172,0.7642998,842.64575,491.846,0.9272265,782.1515,533.00336,0.897471
8059,800.7454,397.12164,0.8863418,811.51245,413.28125,0.7850333,826.1834,442.05692,0.76473343,837.171,483.66034,0.769363,783.43756,533.01324,0.8880198
8060,794.1018,389.1189,0.9691299,804.4093,406.75644,0.79523706,819.9565,433.9448,0.7878655,833.8744,475.0292,0.7238154,785.73303,533.9325,0.9287223
8061,788.48846,384.04062,0.98230803,798.268,400.92886,0.8608707,813.63885,429.35004,0.7778195,827.11847,466.78668,0.8240998,786.00635,533.9325,0.94667715
8062,780.26184,378.97385,0.9881955,791.9254,394.39243,0.77510446,807.45294,423.70294,0.7687813,823.2868,460.96442,0.81231564,786.38385,533.9325,0.9640126
8063,777.37854,371.8326,0.97235304,786.5546,390.25647,0.83608377,802.4346,418.3973,0.83387536,820.1864,455.736,0.77159846,793.0021,529.7946,0.93733025
8064,775.9647,366.54718,0.89103675,783.5548,384.147,0.82836276,799.71735,412.81094,0.77491575,817.6516,449.37973,0.73793596,793.26166,523.52515,0.9621997
8065,775.50165,362.41498,0.8993037,783.5548,380.16568,0.8657622,798.70825,409.84412,0.76707935,814.9278,445.59402,0.7843608,793.26166,522.6199,0.95018584
8066,775.50165,362.41498,0.86344427,783.5548,379.8611,0.816403,798.2522,409.84412,0.796032,811.13763,443.2931,0.8532009,793.26166,520.2824,0.8944342
8067,775.50165,360.80927,0.81784666,784.3492,379.0586,0.7939972,797.231,409.84412,0.82905567,808.2052,443.2931,0.8741435,782.5837,520.2824,0.94113535
8068,776.6347,360.8057,0.8406735,786.5403,378.9769,0.816547,797.231,410.06134,0.83833706,806.23303,443.2931,0.90844166,776.9968,520.2824,0.916894
8069,777.4081,360.80927,0.81476194,786.5665,378.9769,0.80442023,797.231,410.06528,0.83191866,805.6243,443.2931,0.8993487,776.9968,520.7306,0.9269685
8070,777.78705,362.422,0.85409564,786.8152,379.8611,0.82192874,797.31604,410.0794,0.8282462,805.4988,443.26392,0.8928077,776.9968,520.7306,0.91801095
8071,778.38605,363.75742,0.93948114,787.4632,381.48325,0.8907721,797.70605,410.0968,0.83872634,805.37964,443.6515,0.9114956,776.5428,520.84143,0.94858813
8072,781.04,365.61996,0.9077802,789.4069,382.8715,0.8332319,798.6716,411.60742,0.85433704,805.0783,443.6515,0.90858525,776.5428,521.0567,0.9024395
8073,781.3745,365.95023,0.94447076,789.4444,383.57947,0.857787,798.6962,411.8384,0.8487296,804.76776,443.70935,0.90283096,776.3027,521.487,0.90998274
8074,784.8325,370.0617,0.9360018,791.82904,388.79266,0.9296601,799.3217,413.14145,0.86711895,804.647,443.82407,0.9348786,775.95593,521.61664,0.915086
8075,788.4671,377.51523,0.89378387,792.5149,392.606,0.91994226,799.62,415.01938,0.89368457,804.4642,444.29242,0.94027096,775.7606,521.8273,0.931306
8076,789.6918,377.51523,0.8581707,793.2531,392.606,0.91921645,799.8032,415.92648,0.915083,804.0882,446.01004,0.92712164,775.7296,522.32916,0.9509823
8077,790.87244,377.51523,0.899708,794.19946,392.606,0.9164707,799.86633,415.92648,0.93217283,803.7057,446.65527,0.92535245,775.5692,522.42035,0.9500849
8078,790.87244,375.06296,0.88336635,794.6905,392.52835,0.9050543,799.86633,416.0066,0.9370213,803.7057,446.90485,0.92897326,774.9927,522.92053,0.97943836
8079,790.87244,375.06296,0.84647965,794.6905,392.52835,0.88245124,800.24854,416.0066,0.94348514,803.7057,446.90485,0.9417813,774.9927,523.7141,0.9916647
8080,790.238,375.06296,0.8767359,794.6905,392.52835,0.8814506,801.4377,416.0066,0.9577378,805.04395,446.90485,0.9412748,774.9927,523.7141,0.9955814
8081,789.0395,379.96606,0.77833706,794.47766,394.0689,0.9433159,802.55865,416.55225,0.9750522,806.3598,447.0222,0.8965043,775.08276,523.7141,0.9769818
8082,788.6643,382.53583,0.66357315,794.1566,396.9516,0.94757926,803.03723,416.81076,0.96486205,807.6199,447.36646,0.8782181,775.4662,523.71185,0.97260976
8083,788.5598,384.96576,0.6457965,793.8758,399.45145,0.87436885,804.11804,417.59967,0.9565889,809.7491,447.36646,0.87148875,775.5536,523.71185,0.9746403
8084,787.5121,385.68106,0.7203487,793.8159,400.02496,0.8567589,804.11804,419.16122,0.9587944,810.7926,448.88647,0.835555,775.5536,523.71185,0.95834386
8085,783.39404,385.68106,0.79152244,791.92914,400.18594,0.85943246,804.11804,419.50027,0.9920872,811.1481,449.427,0.8551101,775.5536,523.98975,0.98100793
8086,780.46387,385.9116,0.85810935,790.5691,400.2409,0.8542805,804.0155,419.50027,0.9766554,811.43964,449.427,0.84144354,775.55853,523.9915,0.98274326
8087,778.0398,386.1343,0.8606124,789.03235,400.2409,0.8875133,803.6929,419.50027,0.9611328,811.4524,449.427,0.8368755,775.55853,524.03436,0.97424287
8088,774.15796,386.1343,0.9114803,786.0613,400.2409,0.9339456,802.96655,418.986,0.9761361,811.91595,449.13782,0.84866166,775.6316,524.04877,0.9669434
8089,773.0827,386.37228,0.9414673,784.34894,400.38907,0.90142083,801.79156,418.5035,0.960667,811.91595,448.99738,0.8491338,775.8295,524.03436,0.9552959
8090,771.70795,386.37228,0.9078664,783.47534,400.38907,0.91372466,801.1448,418.02182,0.955887,812.01697,448.82364,0.84179664,776.09406,524.03436,0.94556767
8091,768.5902,386.37228,0.8558565,782.0388,400.38907,0.895944,800.4453,417.4983,0.92739725,812.0972,448.50504,0.8387873,776.60065,523.9273,0.94231635
8092,765.19244,386.3598,0.8922721,780.6992,399.80145,0.8867584,799.49164,417.35175,0.90937054,812.3123,447.16025,0.8336038,776.8898,523.8917,0.9555131
8093,765.03174,385.00693,0.92051935,780.0638,398.65726,0.91330886,798.6812,417.10233,0.8541664,812.33203,446.89954,0.84090936,777.09894,523.8917,0.94900763
8094,763.4923,382.72504,0.93131363,779.36597,396.1546,0.9423518,798.4498,416.40076,0.8633887,812.33203,446.6747,0.83096814,777.1864,523.8917,0.95752096
8095,762.396,381.33142,0.93664306,779.0881,395.02582,0.88926077,798.05096,416.23862,0.85267854,812.3123,446.47943,0.84213257,777.6913,523.7205,0.9741893
8096,761.1071,381.33142,0.9182273,778.0125,395.02582,0.8716206,797.6531,416.23862,0.8899966,812.016,446.18085,0.85864764,778.4155,523.621,0.9930412
8097,759.6395,381.33142,0.9561522,777.2106,395.02582,0.8475087,796.98303,415.94324,0.89480317,812.016,445.38947,0.8715743,779.92334,523.26135,0.9900916
8098,756.43066,384.57812,0.9534629,772.8921,396.193,0.84775776,796.9668,415.88138,0.9259146,812.016,444.01575,0.88010556,782.7193,522.7353,0.96724916
8099,754.50964,386.56964,0.96500516,772.1208,397.22797,0.90870994,796.2507,415.94324,0.9626548,813.67676,443.82687,0.8309507,786.67,521.74023,0.9349102
8100,754.50964,388.78717,0.8930529,772.1208,399.34485,0.9033406,796.2507,416.30457,0.90338624,814.07965,443.20734,0.80596656,795.27484,521.4494,0.9525125
8101,754.50964,396.19116,0.9184184,772.1208,404.2829,0.9963419,796.2507,416.59222,0.9165617,814.4397,443.20734,0.77697116,796.48615,521.2175,0.9794658
8102,759.48016,401.62924,0.78046125,773.0072,407.00348,1.0,796.84094,417.93307,0.90815896,816.1548,443.20734,0.81334025,796.84674,521.3384,0.98193604
8103,759.48016,402.42212,0.6638165,773.0072,409.46826,0.9522089,797.0859,419.54315,0.9300586,817.50226,443.7915,0.9001461,796.9712,521.4494,0.9686972
8104,759.48016,408.93863,0.67205125,773.0072,411.834,0.95733404,797.0859,419.54315,0.92460144,817.84094,443.7915,0.8840103,797.0148,521.3384,0.9682873
8105,757.719,411.29974,0.73280466,771.2585,412.53256,0.89570445,797.0859,419.54315,0.91941416,818.149,443.7915,0.8807817,797.1586,521.2175,0.97407335
8106,753.18146,417.1064,0.86976707,770.95917,414.40564,0.95298755,796.5879,419.62402,0.92153144,818.835,443.13214,0.85325944,798.12976,521.1749,0.9686476
8107,751.91144,424.6502,0.9007496,769.5405,417.80206,0.97734475,796.1443,419.38135,0.88954043,818.835,442.4815,0.88530564,803.5433,520.9088,0.9814879
8108,748.9784,429.77472,0.9818476,766.80035,420.48788,0.9821114,793.4259,419.38135,0.8496352,818.835,442.2733,0.8404914,812.9883,520.6918,0.92309755
8109,740.0134,435.58194,1.0,760.0983,425.22946,0.9411161,786.64124,419.62402,0.8916093,818.343,437.70566,0.8637708,817.067,519.06384,0.9060292
8110,733.1271,440.26483,0.9207065,754.154,427.7568,0.92772824,781.98737,420.79065,0.98796314,816.0759,432.21436,0.8026769,831.1225,509.6923,0.87482923
8111,726.356,441.41852,0.98045486,747.46735,431.78085,0.9427843,777.21906,421.9598,0.95915514,813.0408,428.18726,0.9475539,838.77,505.98135,0.9362586
8112,721.3875,443.78177,0.94834304,742.1,434.7926,0.93368036,769.4448,422.92087,0.8562089,807.3312,423.96487,0.84883296,842.72595,494.2235,0.96177
8113,716.1276,446.3671,0.9382026,736.7905,436.6815,0.93477243,761.87335,424.3103,0.7985642,800.3489,423.96487,0.8369734,842.72595,485.6094,0.93557507
8114,710.70026,449.82465,0.9528241,729.79,439.12027,0.8747556,755.65375,426.03467,0.79664445,795.03564,423.96487,0.9313807,842.72595,485.6094,0.9418075
8115,706.6166,453.05643,0.98064876,725.8426,441.25763,0.9324841,750.2627,429.26657,0.843363,790.2801,425.5352,0.95342064,841.3013,484.80328,0.9042657
8116,698.8252,455.89423,0.9704367,719.37573,444.45276,0.9197795,746.2238,433.9494,0.9568317,784.4263,429.3159,0.8966815,839.56,483.7325,0.88681775
8117,691.53174,460.70056,1.0,711.5785,450.6588,0.9320569,739.5903,439.3142,0.930933,778.221,431.71637,0.8006071,837.17,483.7325,0.9457967
8118,679.142,466.48676,0.9864586,699.69385,455.33832,0.89327383,726.3053,442.73987,0.84486604,765.0953,433.62027,0.9237537,836.0172,479.8172,0.86566126
8119,666.3477,470.32092,0.9932414,687.13293,457.804,0.8941294,713.7389,446.09485,0.7815488,753.91626,434.9176,0.7373783,830.29315,465.50888,0.8756814
8120,658.11664,470.78476,0.92299044,678.7464,460.45642,0.8746143,702.43256,447.1305,0.80864775,739.9045,436.37253,0.90963143,820.4648,465.38614,0.96364784
8121,645.7348,473.00244,1.0,666.976,463.6625,0.9177203,694.14105,451.33008,0.9324899,732.43884,440.27545,0.92544156,808.75836,465.38614,0.87493306
8122,637.95447,477.45914,0.92582065,659.1036,467.2468,0.9269856,685.15454,455.60742,0.88523924,725.76855,446.84164,0.97101384,800.1396,465.38614,0.85072774
8123,628.14856,482.1677,0.98210937,649.6759,471.8478,0.827161,677.70355,460.5683,0.8669846,716.7969,452.13113,0.9708282,793.37646,476.83655,0.9348412
8124,617.70703,487.15347,0.97405773,640.444,475.59396,0.87885976,667.47217,466.09604,0.95057356,705.51495,456.3637,0.78079545,786.9535,476.83655,0.9444749
8125,608.1864,490.64227,0.94767755,630.5308,480.844,0.8919015,657.7694,469.10794,0.88682693,696.57153,458.7591,0.92764,781.7758,476.83655,0.95103395
8126,601.75366,493.96844,0.9363071,624.1502,484.4064,0.9271126,649.90607,471.1314,0.8994195,685.8478,459.21085,0.8969294,769.71857,464.00357,0.9408011
8127,594.61444,493.96844,0.91555977,617.44525,485.1413,0.8056122,645.12994,472.98532,0.83368206,681.36194,459.6166,0.9098436,764.23267,464.00357,0.98258007
8128,589.5559,493.96844,0.82190186,612.37585,485.1413,0.8391282,638.88556,475.6726,0.8281839,677.87036,463.9346,0.98141664,762.4084,464.00357,0.9993364
8129,586.21625,486.30905,0.864651,607.1919,485.1413,0.9107435,634.9063,478.78934,0.91680586,674.65216,468.91318,0.9421905,755.9293,467.84003,0.95958644
8130,584.932,483.6078,0.8367859,606.986,483.4291,0.90747815,634.847,480.97568,1.0,673.16583,475.65872,0.9071322,755.9293,484.2214,0.9872488
8131,584.6961,478.4372,0.8169043,605.4308,481.62088,0.9307811,633.0092,482.57623,0.979123,670.8328,478.66696,0.9528049,755.5742,493.84854,0.9809222
8132,583.9839,478.4372,0.8813909,603.1053,481.62088,0.87631214,630.74945,483.50772,0.91944563,669.8176,480.04898,0.9646775,755.36237,493.84854,0.9703231
8133,581.70483,478.4372,0.91270614,601.2918,481.62088,0.86726105,629.301,483.826,0.92617196,668.383,480.61508,1.0,755.36237,494.47876,0.9207838
8134,577.1229,479.62332,0.8748757,597.70966,482.52515,0.84766155,626.3818,484.68878,0.90008056,667.32074,481.3479,0.9820721,753.4538,494.503,0.9549829
8135,575.47107,482.40222,0.8914302,597.25256,484.75116,0.8630629,626.0635,485.65326,0.91068,664.8949,481.72745,0.97406334,750.50433,494.47876,1.0
8136,572.2743,486.37677,0.8527598,594.91187,487.04156,0.84478915,624.591,485.65326,0.89845854,662.2597,481.72745,1.0,748.5307,493.35812,0.9892109
8137,570.95917,486.37677,0.8476493,592.3044,487.04156,0.82260746,623.5964,485.65326,0.9012128,661.0377,481.72745,1.0,747.65857,490.2871,0.99280393
8138,570.274,486.37677,0.82208675,591.97314,487.04156,0.8297728,620.9867,484.34406,0.9287562,658.3254,479.52542,0.9598542,743.44574,486.01932,0.9698929
8139,570.1054,486.31964,0.8604521,591.8397,486.81757,0.8660512,620.13605,483.8771,0.98646307,656.9423,479.52542,0.9212369,743.0428,486.01932,0.94206554
8140,568.5928,484.89078,0.8760274,590.612,485.41745,0.9002261,619.0225,483.72464,1.0,656.51904,479.52542,0.92005616,742.3085,486.01932,0.96955144
8141,566.1993,484.76498,0.9243531,589.13086,484.32733,0.9478685,617.74634,483.36615,0.9900555,655.8057,479.59155,0.91909117,741.02783,486.67035,0.9630372
8142,562.86255,484.72635,0.9257643,586.58167,483.97305,0.92447495,615.79205,482.95227,0.9194175,654.34186,481.33212,0.98698556,739.1197,489.23944,0.97234553
8143,561.96954,484.46725,0.92165893,585.32745,483.97305,0.90505725,615.054,482.95227,0.9135596,652.44824,481.7985,1.0,738.1473,490.76337,0.9410143
8144,561.96954,484.47992,0.93700343,585.32745,483.97305,0.9159803,615.054,482.95227,0.9458713,652.4304,481.8486,1.0,738.1209,491.994,0.9264298
8145,561.96954,484.47992,0.9230618,585.32745,484.1744,0.8877614,615.054,483.61563,0.9719832,652.4304,481.86554,1.0,737.7629,493.79953,0.96022755
8146,564.2657,484.47992,0.9354348,587.3966,485.04004,0.91868955,615.0646,484.61725,0.95802844,652.4304,484.11823,1.0,737.70416,493.79953,0.99490666
8147,566.97253,486.56628,0.8603283,588.9214,486.29526,0.9076572,616.0389,485.53174,0.9668885,652.4412,486.5497,0.98405755,737.7629,498.81323,0.9814396
8148,567.60706,489.22568,0.82272565,589.48987,487.77426,0.86785233,617.1669,486.3843,0.96710044,652.48456,486.5497,0.95833504,737.70416,505.868,0.8999444
8149,567.92804,489.74835,0.7916049,589.9449,488.2298,0.8231734,617.40894,486.5985,0.95420575,652.85974,486.5497,0.9526403,737.70416,505.868,0.9019014
8150,568.0461,491.32004,0.8106286,590.02765,489.8797,0.81223524,617.40894,486.95667,0.9252517,652.85974,486.48584,0.96194685,737.77167,505.868,0.8855196
8151,568.0461,493.07425,0.8211765,590.1811,490.60712,0.85306036,617.40894,487.29385,0.92177826,652.6882,486.43256,0.9635673,737.77167,505.58096,0.8858029
8152,568.0461,495.9717,0.8532667,590.4712,490.92007,0.91036034,616.8267,487.3176,0.89715064,652.6882,486.41907,0.9433541,737.4511,505.57507,0.881377
8153,568.0461,500.58356,0.9056935,590.5688,492.0001,0.90589243,616.8267,487.37985,0.9222644,652.2276,486.303,0.97247434,737.3551,505.49326,0.8834133
8154,568.0461,500.58356,0.9224813,590.61066,493.00638,0.8918452,616.8267,487.3176,0.91320086,652.2276,486.053,1.0,737.3551,504.22595,0.8907819
8155,569.148,500.58356,0.9131613,592.265,493.00638,0.8661682,618.07074,487.30136,0.92371225,652.2276,486.053,0.994014,737.3551,504.22595,0.89871204
8156,572.8039,497.85992,0.8607604,594.5753,493.00638,0.94517016,619.7933,487.30136,0.9306465,652.6471,486.053,0.98053455,737.7401,504.22595,0.8842475
8157,577.75116,491.5563,0.85669625,597.6184,489.6462,0.9254373,621.83545,486.92838,0.9561209,653.31177,486.46707,0.95449764,739.6013,504.5216,0.88792235
8158,581.8563,489.5263,0.89284086,599.44135,487.92953,0.91130656,622.8832,485.9545,0.95297396,653.9396,486.69028,0.9371128,739.83936,504.5216,0.90316796
8159,583.08844,488.28223,0.82802206,599.74164,487.16263,0.89427286,622.8832,485.89557,0.9548344,654.09564,487.02997,0.92839587,739.8523,504.5216,0.90731674
8160,583.08844,488.19424,0.8003295,599.74164,486.90488,0.9058504,622.8832,485.89557,0.94640297,654.6792,487.2881,0.9264315,739.9613,504.42853,0.9031644
8161,583.08844,486.0397,0.85708964,599.74164,486.38336,0.92929,622.76025,485.89557,0.9699625,654.6792,487.68277,0.896919,740.02594,504.29517,0.91192013
8162,579.2236,483.3461,0.9575317,595.90784,485.7045,0.97721624,621.07574,486.2348,1.0,654.73975,487.7001,0.8961064,740.1533,504.29517,0.91985655
8163,577.4834,482.2843,0.9600621,594.3066,485.00967,0.965303,619.927,486.2348,1.0,654.8424,487.83658,0.901006,740.1533,504.2948,0.9229272
8164,572.4738,480.49667,0.8466851,592.74194,484.1275,0.9092648,619.4015,486.2348,1.0,654.8424,487.96954,0.89763975,740.1533,504.29517,0.9172163
8165,572.11206,479.0298,0.8123953,591.3346,483.19437,0.9303309,618.5537,486.00134,1.0,654.4484,487.96954,0.91670763,740.1504,504.29517,0.909864
8166,572.11206,475.68277,0.8006417,591.3346,481.53143,0.9385362,617.8864,485.896,1.0,653.6942,488.15036,0.93294626,739.1963,503.9598,0.9074009
8167,572.11206,471.199,0.8001282,591.3346,479.5014,0.8858702,617.8558,485.3032,0.9945718,653.0639,488.15036,0.9295922,738.6141,503.9598,0.9104402
8168,575.4529,468.1494,0.85578364,591.74133,477.24533,0.89495474,617.8558,485.01685,1.0,653.0639,488.15036,0.95953417,738.6141,504.31998,0.90988135
8169,577.5753,466.9233,0.8931722,592.8868,475.92096,0.89589196,617.8558,485.01685,1.0,653.0639,488.8664,0.93395495,738.6141,504.39383,0.8942708
8170,578.54504,465.9334,0.9311624,593.68396,475.7198,0.8942288,618.5581,485.01685,1.0,653.2746,488.98587,0.9323621,738.7513,504.40097,0.8915267
8171,580.54346,465.59662,0.9227022,595.5188,475.62976,0.899418,619.6247,485.4288,1.0,653.6794,489.28714,0.9536787,738.9737,504.45038,0.90100294
